,날짜,종가,전일비,시가,고가,저가,거래량
2,2018.10.29,14900.0,100.0,15050.0,15250.0,14850.0,1119203.0
3,2018.10.26,15000.0,500.0,14750.0,15350.0,14750.0,2528594.0
4,2018.10.25,14500.0,250.0,14550.0,14650.0,14350.0,998192.0
5,2018.10.24,14750.0,400.0,14450.0,14800.0,14400.0,1079121.0
9,2018.10.23,14350.0,300.0,14550.0,14600.0,14300.0,638059.0
10,2018.10.22,14650.0,200.0,14400.0,14700.0,14350.0,518711.0
11,2018.10.19,14450.0,50.0,14300.0,14550.0,14250.0,756229.0
12,2018.10.18,14400.0,150.0,14550.0,14600.0,14300.0,648880.0
13,2018.10.17,14550.0,100.0,14550.0,14800.0,14500.0,676579.0
1,2018.10.16,14450.0,0.0,14450.0,14600.0,14400.0,653598.0
2,2018.10.15,14450.0,0.0,14450.0,14550.0,14250.0,828972.0
3,2018.10.12,14450.0,150.0,14350.0,14600.0,14250.0,878134.0
4,2018.10.11,14300.0,800.0,14650.0,14900.0,14250.0,1756133.0
5,2018.10.10,15100.0,250.0,15500.0,15500.0,15100.0,798647.0
9,2018.10.08,15350.0,0.0,15400.0,15500.0,15300.0,459898.0
10,2018.10.05,15350.0,200.0,15450.0,15600.0,15250.0,730283.0
11,2018.10.04,15550.0,350.0,15300.0,15600.0,15250.0,1315610.0
12,2018.10.02,15200.0,100.0,15250.0,15350.0,15100.0,925435.0
13,2018.10.01,15300.0,50.0,15250.0,15400.0,15200.0,711262.0
1,2018.09.28,15250.0,300.0,15000.0,15250.0,14950.0,888534.0
2,2018.09.27,14950.0,200.0,14650.0,15000.0,14650.0,1187419.0
3,2018.09.21,14750.0,250.0,14600.0,14900.0,14550.0,1679776.0
4,2018.09.20,14500.0,150.0,14400.0,14550.0,14350.0,833276.0
5,2018.09.19,14350.0,150.0,14500.0,14550.0,14300.0,1002839.0
9,2018.09.18,14500.0,50.0,14500.0,14550.0,14400.0,591902.0
10,2018.09.17,14550.0,150.0,14600.0,14700.0,14450.0,389538.0
11,2018.09.14,14700.0,0.0,14700.0,14800.0,14600.0,748653.0
12,2018.09.13,14700.0,150.0,14650.0,14750.0,14550.0,652573.0
13,2018.09.12,14550.0,0.0,14550.0,14650.0,14500.0,713871.0
1,2018.09.11,14550.0,100.0,14550.0,14650.0,14500.0,484704.0
2,2018.09.10,14650.0,0.0,14550.0,14700.0,14500.0,425222.0
3,2018.09.07,14650.0,300.0,14450.0,14650.0,14300.0,684092.0
4,2018.09.06,14350.0,150.0,14500.0,14650.0,14350.0,540909.0
5,2018.09.05,14500.0,200.0,14650.0,14750.0,14500.0,663605.0
9,2018.09.04,14700.0,100.0,14800.0,14850.0,14600.0,938834.0
10,2018.09.03,14800.0,100.0,14850.0,14950.0,14800.0,594585.0
11,2018.08.31,14900.0,0.0,14900.0,14950.0,14750.0,888839.0
12,2018.08.30,14900.0,200.0,15100.0,15150.0,14850.0,876066.0
13,2018.08.29,15100.0,50.0,15150.0,15300.0,15100.0,470519.0
1,2018.08.28,15150.0,100.0,15100.0,15300.0,15050.0,544550.0
2,2018.08.27,15050.0,0.0,15050.0,15100.0,14950.0,344976.0
3,2018.08.24,15050.0,100.0,14950.0,15050.0,14850.0,382811.0
4,2018.08.23,14950.0,150.0,15100.0,15150.0,14850.0,686307.0
5,2018.08.22,15100.0,0.0,15100.0,15150.0,15050.0,417747.0
9,2018.08.21,15100.0,50.0,15050.0,15250.0,15000.0,457512.0
10,2018.08.20,15050.0,200.0,15350.0,15350.0,15000.0,590050.0
11,2018.08.17,15250.0,50.0,15350.0,15400.0,15150.0,362986.0
12,2018.08.16,15300.0,150.0,15150.0,15350.0,15100.0,510324.0
13,2018.08.14,15150.0,50.0,15100.0,15200.0,15050.0,429168.0
1,2018.08.13,15200.0,0.0,15200.0,15300.0,15000.0,491659.0
2,2018.08.10,15200.0,150.0,15250.0,15500.0,15200.0,441870.0
3,2018.08.09,15350.0,0.0,15400.0,15450.0,15150.0,521857.0
4,2018.08.08,15350.0,450.0,15000.0,15500.0,15000.0,1305951.0
5,2018.08.07,14900.0,300.0,15200.0,15250.0,14850.0,1511381.0
9,2018.08.06,15200.0,0.0,15150.0,15300.0,15050.0,957105.0
10,2018.08.03,15200.0,100.0,15200.0,15200.0,15050.0,861368.0
11,2018.08.02,15100.0,500.0,15600.0,15650.0,15050.0,1609712.0
12,2018.08.01,15600.0,50.0,15750.0,15750.0,15550.0,945288.0
13,2018.07.31,15650.0,0.0,15650.0,15750.0,15550.0,878650.0
1,2018.07.30,15650.0,50.0,15550.0,15750.0,15450.0,509398.0
2,2018.07.27,15600.0,50.0,15650.0,15650.0,15400.0,478156.0
3,2018.07.26,15550.0,200.0,15850.0,15850.0,15450.0,759017.0
4,2018.07.25,15750.0,250.0,15550.0,15850.0,15550.0,845193.0
5,2018.07.24,15500.0,200.0,15650.0,15800.0,15450.0,810923.0
9,2018.07.23,15700.0,100.0,15650.0,15900.0,15550.0,899212.0
10,2018.07.20,15600.0,150.0,15500.0,15650.0,15400.0,493948.0
11,2018.07.19,15450.0,50.0,15550.0,15750.0,15350.0,395474.0
12,2018.07.18,15500.0,150.0,15700.0,15750.0,15450.0,486933.0
13,2018.07.17,15650.0,200.0,15850.0,15900.0,15600.0,1086501.0
1,2018.07.16,15850.0,150.0,15800.0,16000.0,15650.0,495060.0
2,2018.07.13,16000.0,400.0,15700.0,16000.0,15700.0,468176.0
3,2018.07.12,15600.0,300.0,16000.0,16000.0,15600.0,592066.0
4,2018.07.11,15900.0,0.0,15650.0,16000.0,15550.0,580288.0
5,2018.07.10,15900.0,150.0,16150.0,16200.0,15750.0,618407.0
9,2018.07.09,16050.0,300.0,15750.0,16150.0,15750.0,527706.0
10,2018.07.06,15750.0,300.0,15550.0,15900.0,15500.0,744431.0
11,2018.07.05,15450.0,250.0,15350.0,15500.0,15200.0,546505.0
12,2018.07.04,15200.0,50.0,15050.0,15300.0,15050.0,328023.0
13,2018.07.03,15150.0,250.0,15450.0,15500.0,15000.0,621695.0
1,2018.07.02,15400.0,0.0,15350.0,15650.0,15300.0,497914.0
2,2018.06.29,15400.0,150.0,15400.0,15600.0,15300.0,822924.0
3,2018.06.28,15250.0,450.0,15550.0,15650.0,15250.0,737249.0
4,2018.06.27,15700.0,50.0,15600.0,15900.0,15600.0,564053.0
5,2018.06.26,15750.0,50.0,15850.0,15850.0,15550.0,467169.0
9,2018.06.25,15700.0,0.0,15650.0,15850.0,15500.0,427544.0
10,2018.06.22,15700.0,100.0,15450.0,15950.0,15450.0,804611.0
11,2018.06.21,15600.0,450.0,15950.0,16100.0,15550.0,757347.0
12,2018.06.20,16050.0,0.0,16000.0,16300.0,16000.0,698717.0
13,2018.06.19,16050.0,200.0,16050.0,16250.0,15800.0,777728.0
1,2018.06.18,16250.0,250.0,16050.0,16400.0,16000.0,669919.0
2,2018.06.15,16000.0,300.0,16300.0,16300.0,15800.0,1043830.0
3,2018.06.14,16300.0,150.0,16400.0,16450.0,16150.0,761260.0
4,2018.06.12,16450.0,50.0,16400.0,16450.0,16100.0,606980.0
5,2018.06.11,16400.0,250.0,16150.0,16400.0,16100.0,412235.0
9,2018.06.08,16150.0,50.0,16200.0,16300.0,16050.0,367835.0
10,2018.06.07,16200.0,200.0,16350.0,16400.0,16150.0,822746.0
11,2018.06.05,16000.0,100.0,16000.0,16050.0,15750.0,659186.0
12,2018.06.04,15900.0,400.0,15650.0,15950.0,15600.0,834151.0
13,2018.06.01,15500.0,100.0,15600.0,15750.0,15450.0,781938.0
1,2018.05.31,15600.0,100.0,15650.0,15700.0,15500.0,1370764.0
2,2018.05.30,15500.0,650.0,16000.0,16100.0,15350.0,1242527.0
3,2018.05.29,16150.0,100.0,16250.0,16300.0,16100.0,366472.0
4,2018.05.28,16250.0,50.0,16250.0,16400.0,16100.0,540907.0
5,2018.05.25,16200.0,150.0,16400.0,16450.0,16100.0,674541.0
9,2018.05.24,16350.0,50.0,16450.0,16650.0,16300.0,493110.0
10,2018.05.23,16400.0,0.0,16400.0,16600.0,16350.0,709898.0
11,2018.05.21,16400.0,150.0,16500.0,16650.0,16400.0,492565.0
12,2018.05.18,16550.0,250.0,16700.0,16950.0,16450.0,607850.0
13,2018.05.17,16800.0,200.0,17000.0,17000.0,16700.0,692583.0
1,2018.05.16,17000.0,300.0,16700.0,17000.0,16600.0,651682.0
2,2018.05.15,16700.0,150.0,16850.0,16950.0,16600.0,631405.0
3,2018.05.14,16850.0,100.0,17000.0,17100.0,16750.0,603566.0
4,2018.05.11,16950.0,200.0,16800.0,17000.0,16750.0,875616.0
5,2018.05.10,16750.0,0.0,16700.0,17050.0,16700.0,854861.0
9,2018.05.09,16750.0,400.0,16250.0,16900.0,16150.0,1761260.0
10,2018.05.08,16350.0,50.0,16500.0,16600.0,16200.0,905935.0
11,2018.05.04,16400.0,0.0,16300.0,16500.0,16200.0,690931.0
12,2018.05.03,16400.0,350.0,16750.0,16800.0,16300.0,646513.0
13,2018.05.02,16750.0,100.0,16950.0,17000.0,16600.0,714142.0
1,2018.04.30,16850.0,100.0,16900.0,17100.0,16800.0,687651.0
2,2018.04.27,16750.0,300.0,16550.0,16950.0,16550.0,1203348.0
3,2018.04.26,16450.0,150.0,16500.0,16650.0,16300.0,1059116.0
4,2018.04.25,16600.0,150.0,16800.0,16850.0,16450.0,891655.0
5,2018.04.24,16750.0,150.0,16600.0,16850.0,16400.0,1238317.0
9,2018.04.23,16600.0,550.0,16000.0,16650.0,15750.0,1495491.0
10,2018.04.20,16050.0,300.0,15750.0,16100.0,15750.0,689672.0
11,2018.04.19,15750.0,50.0,15700.0,15850.0,15650.0,535071.0
12,2018.04.18,15800.0,100.0,15650.0,16000.0,15600.0,915654.0
13,2018.04.17,15700.0,100.0,15750.0,15900.0,15600.0,802877.0
1,2018.04.16,15800.0,100.0,16000.0,16000.0,15700.0,647497.0
2,2018.04.13,15900.0,50.0,15950.0,16350.0,15750.0,1337489.0
3,2018.04.12,15950.0,200.0,15800.0,16100.0,15700.0,803381.0
4,2018.04.11,15750.0,50.0,15700.0,15850.0,15600.0,603530.0
5,2018.04.10,15800.0,200.0,15450.0,15800.0,15300.0,813492.0
9,2018.04.09,15600.0,350.0,15250.0,15600.0,15200.0,987137.0
10,2018.04.06,15250.0,50.0,15200.0,15300.0,15100.0,596808.0
11,2018.04.05,15200.0,150.0,15150.0,15350.0,15000.0,514592.0
12,2018.04.04,15050.0,250.0,14900.0,15300.0,14850.0,1464478.0
13,2018.04.03,14800.0,350.0,15000.0,15050.0,14600.0,1664589.0
1,2018.04.02,15150.0,200.0,15350.0,15400.0,15050.0,1046232.0
2,2018.03.30,15350.0,250.0,15700.0,15750.0,15350.0,881141.0
3,2018.03.29,15600.0,0.0,15600.0,15650.0,15400.0,592887.0
4,2018.03.28,15600.0,650.0,16150.0,16150.0,15400.0,1584396.0
5,2018.03.27,16250.0,250.0,16300.0,16550.0,16200.0,839613.0
9,2018.03.26,16000.0,0.0,15950.0,16300.0,15800.0,709502.0
10,2018.03.23,16000.0,750.0,16300.0,16500.0,15900.0,1118913.0
11,2018.03.22,16750.0,400.0,16450.0,16750.0,16400.0,1186626.0
12,2018.03.21,16350.0,200.0,16100.0,16350.0,15950.0,625652.0
13,2018.03.20,16150.0,200.0,16300.0,16450.0,16000.0,719476.0
1,2018.03.19,16350.0,0.0,16400.0,16450.0,16250.0,1414296.0
2,2018.03.16,16350.0,550.0,15850.0,16400.0,15800.0,1788212.0
3,2018.03.15,15800.0,0.0,15850.0,15900.0,15700.0,1155892.0
4,2018.03.14,15800.0,50.0,15800.0,15950.0,15700.0,1051558.0
5,2018.03.13,15850.0,100.0,15900.0,16000.0,15700.0,1130866.0
9,2018.03.12,15950.0,550.0,15450.0,16000.0,15400.0,1814148.0
10,2018.03.09,15400.0,600.0,16000.0,16000.0,15250.0,3679775.0
11,2018.03.08,16000.0,100.0,16300.0,16400.0,15350.0,3126364.0
12,2018.03.07,16100.0,150.0,16150.0,16300.0,16050.0,745677.0
13,2018.03.06,16250.0,50.0,16400.0,16550.0,16150.0,780190.0
1,2018.03.05,16300.0,450.0,16650.0,16800.0,16200.0,781814.0
2,2018.03.02,16750.0,450.0,17200.0,17200.0,16700.0,762165.0
3,2018.02.28,17200.0,50.0,17150.0,17200.0,16800.0,1090174.0
4,2018.02.27,17150.0,100.0,17150.0,17250.0,17000.0,1012699.0
5,2018.02.26,17050.0,250.0,16800.0,17050.0,16750.0,775705.0
9,2018.02.23,16800.0,100.0,16600.0,16850.0,16600.0,731881.0
10,2018.02.22,16700.0,200.0,16500.0,16700.0,16350.0,653877.0
11,2018.02.21,16500.0,200.0,16550.0,16750.0,16400.0,940505.0
12,2018.02.20,16700.0,100.0,16850.0,16900.0,16500.0,501901.0
13,2018.02.19,16800.0,400.0,16750.0,16850.0,16600.0,718168.0
1,2018.02.14,16400.0,50.0,16400.0,16700.0,16250.0,968016.0
2,2018.02.13,16350.0,100.0,16600.0,16600.0,16250.0,874148.0
3,2018.02.12,16450.0,750.0,15800.0,16500.0,15800.0,1044690.0
4,2018.02.09,15700.0,250.0,15500.0,16050.0,15300.0,1015665.0
5,2018.02.08,15950.0,250.0,16100.0,16200.0,15800.0,1321553.0
9,2018.02.07,16200.0,100.0,16500.0,16550.0,16100.0,1315804.0
10,2018.02.06,16300.0,800.0,16800.0,16850.0,16200.0,1704529.0
11,2018.02.05,17100.0,350.0,16650.0,17200.0,16600.0,1503860.0
12,2018.02.02,16750.0,100.0,16600.0,16750.0,16550.0,690488.0
13,2018.02.01,16650.0,0.0,16650.0,16750.0,16450.0,608015.0
1,2018.01.31,16650.0,100.0,16650.0,16700.0,16150.0,1206296.0
2,2018.01.30,16750.0,100.0,16700.0,16900.0,16600.0,990967.0
3,2018.01.29,16650.0,50.0,16650.0,16800.0,16550.0,812745.0
4,2018.01.26,16600.0,50.0,16650.0,16700.0,16500.0,770149.0
5,2018.01.25,16650.0,250.0,16850.0,17000.0,16550.0,1108469.0
9,2018.01.24,16900.0,100.0,16950.0,17100.0,16850.0,688441.0
10,2018.01.23,17000.0,450.0,16600.0,17100.0,16500.0,1293841.0
11,2018.01.22,16550.0,150.0,16800.0,16800.0,16350.0,983081.0
12,2018.01.19,16700.0,200.0,16500.0,16700.0,16450.0,941571.0
13,2018.01.18,16500.0,350.0,16850.0,16900.0,16450.0,638981.0
1,2018.01.17,16850.0,300.0,16550.0,16850.0,16500.0,929867.0
2,2018.01.16,16550.0,350.0,16800.0,16850.0,16400.0,1455267.0
3,2018.01.15,16900.0,200.0,17100.0,17250.0,16750.0,866394.0
4,2018.01.12,17100.0,0.0,17250.0,17250.0,17000.0,846803.0
5,2018.01.11,17100.0,200.0,17050.0,17150.0,16550.0,1311847.0
9,2018.01.10,16900.0,100.0,16800.0,17100.0,16800.0,1037103.0
10,2018.01.09,16800.0,0.0,16900.0,17200.0,16700.0,1348541.0
11,2018.01.08,16800.0,50.0,16900.0,16900.0,16500.0,1333799.0
12,2018.01.05,16750.0,350.0,16350.0,16950.0,16300.0,1358388.0
13,2018.01.04,16400.0,50.0,16550.0,16550.0,16150.0,1095684.0
1,2018.01.03,16450.0,50.0,16300.0,16550.0,16300.0,1076056.0
2,2018.01.02,16400.0,50.0,16450.0,16450.0,16300.0,612644.0
3,2017.12.28,16450.0,150.0,16550.0,16550.0,16200.0,1690866.0
4,2017.12.27,16600.0,500.0,16700.0,16750.0,16300.0,1595114.0
5,2017.12.26,17100.0,100.0,17300.0,17350.0,16850.0,1785025.0
9,2017.12.22,17200.0,400.0,16800.0,17350.0,16800.0,1973859.0
10,2017.12.21,16800.0,400.0,16450.0,16900.0,16400.0,1934844.0
11,2017.12.20,16400.0,200.0,16150.0,16400.0,16100.0,868744.0
12,2017.12.19,16200.0,100.0,16150.0,16300.0,16100.0,748877.0
13,2017.12.18,16100.0,50.0,16100.0,16300.0,16050.0,650437.0
1,2017.12.15,16150.0,50.0,16100.0,16250.0,16000.0,947212.0
2,2017.12.14,16100.0,250.0,15850.0,16300.0,15800.0,2818650.0
3,2017.12.13,15850.0,200.0,15700.0,15850.0,15650.0,1154240.0
4,2017.12.12,15650.0,50.0,15550.0,15650.0,15450.0,715132.0
5,2017.12.11,15600.0,50.0,15700.0,15700.0,15500.0,530201.0
9,2017.12.08,15550.0,0.0,15550.0,15650.0,15450.0,547948.0
10,2017.12.07,15550.0,100.0,15550.0,15750.0,15500.0,754839.0
11,2017.12.06,15650.0,100.0,15700.0,15800.0,15550.0,839276.0
12,2017.12.05,15750.0,100.0,15550.0,15800.0,15500.0,601508.0
13,2017.12.04,15650.0,350.0,15300.0,15650.0,15200.0,867438.0
1,2017.12.01,15300.0,600.0,15900.0,15950.0,15300.0,1199552.0
2,2017.11.30,15900.0,150.0,15950.0,16000.0,15750.0,1583207.0
3,2017.11.29,15750.0,50.0,15900.0,15900.0,15700.0,376893.0
4,2017.11.28,15800.0,50.0,15700.0,15950.0,15650.0,791628.0
5,2017.11.27,15750.0,0.0,15650.0,15900.0,15650.0,785062.0
9,2017.11.24,15750.0,50.0,15800.0,15800.0,15650.0,385858.0
10,2017.11.23,15800.0,0.0,15900.0,15950.0,15700.0,775633.0
11,2017.11.22,15800.0,350.0,15500.0,15800.0,15400.0,1484923.0
12,2017.11.21,15450.0,150.0,15350.0,15500.0,15150.0,1004690.0
13,2017.11.20,15300.0,0.0,15300.0,15450.0,15200.0,636118.0
1,2017.11.17,15300.0,50.0,15250.0,15400.0,15050.0,1079823.0
2,2017.11.16,15350.0,150.0,15200.0,15350.0,15150.0,944286.0
3,2017.11.15,15200.0,100.0,15100.0,15200.0,14900.0,863151.0
4,2017.11.14,15100.0,50.0,15050.0,15200.0,14950.0,809904.0
5,2017.11.13,15050.0,0.0,15000.0,15150.0,14900.0,830958.0
9,2017.11.10,15050.0,0.0,15100.0,15150.0,14900.0,934787.0
10,2017.11.09,15050.0,50.0,15150.0,15300.0,14950.0,1257548.0
11,2017.11.08,15100.0,300.0,15300.0,15450.0,15000.0,912317.0
12,2017.11.07,15400.0,50.0,15400.0,15500.0,15200.0,907316.0
13,2017.11.06,15450.0,100.0,15500.0,15600.0,15300.0,829919.0
1,2017.11.03,15550.0,50.0,15550.0,15650.0,15450.0,483290.0
2,2017.11.02,15500.0,50.0,15400.0,15600.0,15300.0,1146352.0
3,2017.11.01,15450.0,100.0,15250.0,15550.0,15250.0,841840.0
4,2017.10.31,15350.0,200.0,15450.0,15650.0,15200.0,1267561.0
5,2017.10.30,15550.0,150.0,15800.0,15800.0,15400.0,1478036.0
9,2017.10.27,15400.0,300.0,15150.0,15550.0,14950.0,2406127.0
10,2017.10.26,15100.0,100.0,15200.0,15300.0,14900.0,1831990.0
11,2017.10.25,15000.0,350.0,14700.0,15000.0,14500.0,1595443.0
12,2017.10.24,14650.0,350.0,14350.0,14700.0,14200.0,1581964.0
13,2017.10.23,14300.0,250.0,14600.0,14600.0,14250.0,922865.0
1,2017.10.20,14550.0,150.0,14450.0,14550.0,14250.0,1100501.0
2,2017.10.19,14400.0,50.0,14550.0,14600.0,14200.0,1535883.0
3,2017.10.18,14450.0,150.0,14600.0,14600.0,14400.0,781624.0
4,2017.10.17,14600.0,50.0,14650.0,14700.0,14500.0,840034.0
5,2017.10.16,14550.0,50.0,14650.0,14650.0,14400.0,1290933.0
9,2017.10.13,14600.0,50.0,14600.0,14800.0,14450.0,1388488.0
10,2017.10.12,14650.0,50.0,14550.0,14850.0,14550.0,1147169.0
11,2017.10.11,14600.0,150.0,14750.0,14900.0,14500.0,1231452.0
12,2017.10.10,14750.0,350.0,14700.0,14800.0,14500.0,1656144.0
13,2017.09.29,14400.0,50.0,14400.0,14450.0,14300.0,714651.0
1,2017.09.28,14350.0,350.0,14000.0,14400.0,13950.0,1010498.0
2,2017.09.27,14000.0,200.0,14200.0,14250.0,13950.0,1009363.0
3,2017.09.26,14200.0,250.0,14450.0,14450.0,13900.0,1659396.0
4,2017.09.25,14450.0,500.0,14900.0,14950.0,14300.0,1561056.0
5,2017.09.22,14950.0,300.0,14700.0,15000.0,14650.0,1357745.0
9,2017.09.21,14650.0,0.0,14650.0,14750.0,14400.0,1110726.0
10,2017.09.20,14650.0,100.0,14850.0,14850.0,14550.0,852810.0
11,2017.09.19,14750.0,100.0,14800.0,14900.0,14600.0,911543.0
12,2017.09.18,14850.0,100.0,14700.0,14950.0,14650.0,951434.0
13,2017.09.15,14750.0,300.0,14500.0,14750.0,14350.0,1247346.0
1,2017.09.14,14450.0,100.0,14400.0,14550.0,14250.0,1051852.0
2,2017.09.13,14350.0,50.0,14400.0,14450.0,13950.0,1253194.0
3,2017.09.12,14400.0,50.0,14450.0,14500.0,14300.0,725969.0
4,2017.09.11,14350.0,50.0,14300.0,14500.0,14300.0,998825.0
5,2017.09.08,14300.0,0.0,14350.0,14350.0,14050.0,857928.0
9,2017.09.07,14300.0,300.0,14000.0,14350.0,13950.0,1779103.0
10,2017.09.06,14000.0,50.0,13900.0,14000.0,13450.0,2255651.0
11,2017.09.05,13950.0,700.0,14650.0,14700.0,13850.0,2874363.0
12,2017.09.04,14650.0,300.0,14450.0,14750.0,14450.0,907999.0
13,2017.09.01,14950.0,0.0,14950.0,15000.0,14800.0,1087791.0
1,2017.08.31,14950.0,400.0,15350.0,15400.0,14850.0,1402703.0
2,2017.08.30,15350.0,50.0,15400.0,15500.0,15250.0,876567.0
3,2017.08.29,15300.0,300.0,15450.0,15550.0,15150.0,1019870.0
4,2017.08.28,15600.0,50.0,15500.0,15600.0,15400.0,878749.0
5,2017.08.25,15550.0,400.0,15250.0,15550.0,15250.0,1086491.0
9,2017.08.24,15150.0,0.0,15100.0,15350.0,15050.0,1109931.0
10,2017.08.23,15150.0,0.0,15250.0,15250.0,15050.0,612553.0
11,2017.08.22,15150.0,150.0,15050.0,15200.0,15050.0,963224.0
12,2017.08.21,15000.0,150.0,15150.0,15200.0,14950.0,533163.0
13,2017.08.18,15150.0,100.0,14900.0,15200.0,14900.0,748908.0
1,2017.08.17,15050.0,150.0,15150.0,15200.0,14950.0,860122.0
2,2017.08.16,15200.0,0.0,15250.0,15350.0,15100.0,958144.0
3,2017.08.14,15200.0,150.0,14950.0,15250.0,14950.0,688904.0
4,2017.08.11,15050.0,150.0,14950.0,15050.0,14800.0,1533725.0
5,2017.08.10,15200.0,150.0,15300.0,15400.0,15050.0,1523728.0
9,2017.08.09,15350.0,400.0,15650.0,15700.0,15250.0,1328254.0
10,2017.08.08,15750.0,0.0,15700.0,15850.0,15600.0,1157951.0
11,2017.08.07,15750.0,250.0,15600.0,15800.0,15550.0,814419.0
12,2017.08.04,15500.0,0.0,15450.0,15600.0,15400.0,1029875.0
13,2017.08.03,15500.0,250.0,15700.0,15700.0,15250.0,1489121.0
1,2017.08.02,15750.0,150.0,15650.0,15850.0,15500.0,1812596.0
2,2017.08.01,15600.0,150.0,15450.0,15600.0,15300.0,1198028.0
3,2017.07.31,15450.0,100.0,15200.0,15450.0,15150.0,1027429.0
4,2017.07.28,15350.0,350.0,15450.0,15550.0,15250.0,1391145.0
5,2017.07.27,15700.0,50.0,15600.0,15700.0,15300.0,2053239.0
9,2017.07.26,15650.0,450.0,15250.0,15700.0,15250.0,2122685.0
10,2017.07.25,15200.0,50.0,15150.0,15300.0,15100.0,1029091.0
11,2017.07.24,15150.0,100.0,15300.0,15350.0,15100.0,1336573.0
12,2017.07.21,15250.0,300.0,14900.0,15300.0,14850.0,2339288.0
13,2017.07.20,14950.0,500.0,14500.0,14950.0,14500.0,2537667.0
1,2017.07.19,14450.0,50.0,14500.0,14550.0,14250.0,1912543.0
2,2017.07.18,14500.0,200.0,14700.0,14700.0,14450.0,1413514.0
3,2017.07.17,14700.0,0.0,14750.0,14750.0,14500.0,1190820.0
4,2017.07.14,14700.0,200.0,14600.0,14700.0,14450.0,1021108.0
5,2017.07.13,14500.0,100.0,14700.0,14700.0,14300.0,1666813.0
9,2017.07.12,14600.0,0.0,14700.0,14750.0,14500.0,1137522.0
10,2017.07.11,14600.0,150.0,14900.0,14900.0,14600.0,1310314.0
11,2017.07.10,14750.0,600.0,14300.0,14800.0,14250.0,2138936.0
12,2017.07.07,14150.0,100.0,14100.0,14300.0,14100.0,1036012.0
13,2017.07.06,14250.0,150.0,14300.0,14400.0,14150.0,1276312.0
1,2017.07.05,14400.0,50.0,14550.0,14550.0,14300.0,1208335.0
2,2017.07.04,14450.0,200.0,14350.0,14650.0,14350.0,2218330.0
3,2017.07.03,14250.0,0.0,14350.0,14450.0,14250.0,1190841.0
4,2017.06.30,14250.0,0.0,14250.0,14400.0,14150.0,1129124.0
5,2017.06.29,14250.0,250.0,14100.0,14500.0,14050.0,2405122.0
9,2017.06.28,14000.0,350.0,13700.0,14050.0,13700.0,2242130.0
10,2017.06.27,13650.0,50.0,13700.0,13750.0,13650.0,955153.0
11,2017.06.26,13700.0,50.0,13750.0,13800.0,13650.0,777841.0
12,2017.06.23,13750.0,0.0,13750.0,13850.0,13650.0,1156579.0
13,2017.06.22,13750.0,100.0,13600.0,13750.0,13500.0,1439595.0
1,2017.06.21,13650.0,50.0,13650.0,13700.0,13350.0,1747588.0
2,2017.06.20,13700.0,50.0,13650.0,13800.0,13600.0,1188770.0
3,2017.06.19,13650.0,200.0,13950.0,13950.0,13600.0,1446808.0
4,2017.06.16,13850.0,200.0,13650.0,13850.0,13600.0,1692878.0
5,2017.06.15,13650.0,250.0,13900.0,13950.0,13600.0,1353609.0
9,2017.06.14,13900.0,0.0,13850.0,14000.0,13850.0,1270768.0
10,2017.06.13,13900.0,150.0,13800.0,13900.0,13600.0,1890575.0
11,2017.06.12,13750.0,150.0,13700.0,13800.0,13650.0,3880890.0
12,2017.06.09,13600.0,400.0,13300.0,13600.0,13250.0,2675603.0
13,2017.06.08,13200.0,250.0,13450.0,13500.0,13200.0,2669894.0
1,2017.06.07,13450.0,250.0,13150.0,13500.0,13050.0,3301356.0
2,2017.06.05,13200.0,50.0,13100.0,13250.0,13100.0,2025450.0
3,2017.06.02,13150.0,300.0,12900.0,13200.0,12850.0,2749582.0
4,2017.06.01,12850.0,50.0,12900.0,12900.0,12750.0,1225191.0
5,2017.05.31,12900.0,150.0,12750.0,12900.0,12700.0,2161751.0
9,2017.05.30,12750.0,0.0,12750.0,12800.0,12650.0,1440660.0
10,2017.05.29,12750.0,0.0,12750.0,12800.0,12650.0,1264021.0
11,2017.05.26,12750.0,50.0,12800.0,12850.0,12650.0,1885868.0
12,2017.05.25,12800.0,200.0,12600.0,12800.0,12500.0,1550541.0
13,2017.05.24,12600.0,100.0,12700.0,12750.0,12550.0,1225909.0
1,2017.05.23,12700.0,200.0,12500.0,12700.0,12500.0,1256418.0
2,2017.05.22,12500.0,0.0,12550.0,12550.0,12400.0,1677947.0
3,2017.05.19,12500.0,100.0,12450.0,12550.0,12400.0,1396876.0
4,2017.05.18,12400.0,100.0,12350.0,12450.0,12300.0,2414294.0
5,2017.05.17,12500.0,200.0,12650.0,12700.0,12450.0,1667010.0
9,2017.05.16,12700.0,100.0,12850.0,12900.0,12600.0,1517401.0
10,2017.05.15,12800.0,0.0,12850.0,12900.0,12750.0,890987.0
11,2017.05.12,12800.0,50.0,12850.0,12850.0,12750.0,992659.0
12,2017.05.11,12850.0,150.0,12750.0,12900.0,12650.0,1302757.0
13,2017.05.10,12700.0,100.0,12850.0,13000.0,12650.0,1986018.0
1,2017.05.08,12800.0,150.0,12700.0,12800.0,12600.0,1898155.0
2,2017.05.04,12650.0,50.0,12550.0,12700.0,12550.0,1335801.0
3,2017.05.02,12600.0,100.0,12500.0,12650.0,12500.0,1117420.0
4,2017.04.28,12500.0,0.0,12450.0,12550.0,12400.0,1175020.0
